place_ratings,place_name,category,city,price,rating,Image_URL,Latitude,Longitude
1,Taman Mini Indonesia Indah (TMII),Taman Hiburan,Jakarta,10000,4.5,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b4/Istana_Anak-anak_Indonesia_TMII_%282025%29_-_img_01.jpg/3840px-Istana_Anak-anak_Indonesia_TMII_%282025%29_-_img_01.jpg,-6.3031933,106.89556
4,Masjid Raya Bandung,Tempat Ibadah,Bandung,0,4.7,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/Masjid_Raya_Bandung_dan_Alun-alun_Bandung_%28potrait%29.jpg/3840px-Masjid_Raya_Bandung_dan_Alun-alun_Bandung_%28potrait%29.jpg,-6.9218735,107.6062926
5,Taman Cattleya,Taman Hiburan,Jakarta,20000,4.5,https://upload.wikimedia.org/wikipedia/commons/5/55/PhalaenopsisOphrysPaphiopedilumMaxillaria.jpg,-6.1821561,106.7942912
5,Museum Konferensi Asia Afrika,Budaya,Bandung,0,4.6,https://upload.wikimedia.org/wikipedia/commons/8/84/Musium_KAA.jpg,-6.9210729,107.6096452
4,Museum Konferensi Asia Afrika,Budaya,Bandung,0,4.6,https://upload.wikimedia.org/wikipedia/commons/8/84/Musium_KAA.jpg,-6.9210729,107.6096452
1,Surabaya North Quay,Taman Hiburan,Surabaya,50000,4.4,https://upload.wikimedia.org/wikipedia/commons/d/da/Jembatan_suroboyo_dusk.jpg,,
2,Puncak Segoro,Cagar Alam,Yogyakarta,5000,4.2,https://upload.wikimedia.org/wikipedia/commons/0/0f/Bledug_Kuwu_2.jpg,,
3,Masjid Agung Ungaran,Tempat Ibadah,Semarang,0,4.7,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Borobudur%2C_Java%2C_Indonesia%2C_20220817_1016_8757.jpg/3840px-Borobudur%2C_Java%2C_Indonesia%2C_20220817_1016_8757.jpg,-7.1350143,110.4087993
1,Lereng Anteng Panoramic Coffee Place,Cagar Alam,Bandung,50000,4.4,https://picsum.photos/seed/LerengAntengPanoramicCoffeePlace/400/250,,
2,Benteng Pendem,Budaya,Semarang,5000,4.2,https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/DSCN73644_-_Benteng_Fort_Willem_1.jpg/3840px-DSCN73644_-_Benteng_Fort_Willem_1.jpg,-7.270914,110.4102584
3,Gua Belanda,Cagar Alam,Bandung,15000,4.4,https://upload.wikimedia.org/wikipedia/commons/0/07/Taman_Hutan_Raya_IR_Djuanda.jpg,,
3,Museum Gedung Sate,Budaya,Bandung,5000,4.6,https://upload.wikimedia.org/wikipedia/commons/thumb/4/41/Museum_Gedung_Sate.jpg/3840px-Museum_Gedung_Sate.jpg,-6.9025816,107.6190825
1,Kampung Batik Gedong Semarang,Budaya,Semarang,0,4.4,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Borobudur%2C_Java%2C_Indonesia%2C_20220817_1016_8757.jpg/3840px-Borobudur%2C_Java%2C_Indonesia%2C_20220817_1016_8757.jpg,-6.968264,110.431876
5,Tugu Proklamasi,Budaya,Jakarta,0,4.6,https://upload.wikimedia.org/wikipedia/commons/7/74/Proclamation_Monument_Jakarta.JPG,-6.2032131,106.8468522
5,Candi Ijo,Budaya,Yogyakarta,5000,4.6,https://upload.wikimedia.org/wikipedia/commons/9/9d/Candi_Ijo.JPG,-7.7837641,110.5114895
1,Sindu Kusuma Edupark (SKE),Taman Hiburan,Yogyakarta,20000,4.2,https://picsum.photos/seed/SinduKusumaEdupark(SKE)/400/250,,
1,Taman Legenda Keong Emas,Taman Hiburan,Jakarta,30000,4.5,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b4/Istana_Anak-anak_Indonesia_TMII_%282025%29_-_img_01.jpg/3840px-Istana_Anak-anak_Indonesia_TMII_%282025%29_-_img_01.jpg,-6.3038077,106.892573
3,Monumen Perjuangan Rakyat Jawa Barat,Budaya,Bandung,0,4.5,https://upload.wikimedia.org/wikipedia/commons/thumb/4/43/Monumen_Perjuangan_Rakyat_Jawa_Barat_01.jpg/3840px-Monumen_Perjuangan_Rakyat_Jawa_Barat_01.jpg,-6.8934346,107.6185412
2,Observatorium Bosscha,Cagar Alam,Bandung,25000,4.5,https://upload.wikimedia.org/wikipedia/commons/7/7f/Bosscha_001.JPG,-6.8244765,107.61602
3,Watu Lumbung,Cagar Alam,Yogyakarta,5000,4.3,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f6/DSC04587-3.jpg/3840px-DSC04587-3.jpg,-8.1863175,110.7001363
1,Masjid Muhammad Cheng Hoo,Tempat Ibadah,Surabaya,0,4.7,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Masjid_Muhammad_Cheng_Ho_Balikpapan_%2801%29.jpg/3840px-Masjid_Muhammad_Cheng_Ho_Balikpapan_%2801%29.jpg,-7.2519525,112.7467958
2,Tebing Breksi,Budaya,Yogyakarta,20000,4.4,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5d/Lahan_parkir_dan_amfiteater_di_Tebing_Breksi_Yogyakarta.jpg/3840px-Lahan_parkir_dan_amfiteater_di_Tebing_Breksi_Yogyakarta.jpg,-7.7814295,110.5049834
5,Hutan Bambu Keputih,Cagar Alam,Surabaya,0,4.3,https://upload.wikimedia.org/wikipedia/commons/d/da/Jembatan_suroboyo_dusk.jpg,,
3,Sanghyang Heuleut,Cagar Alam,Bandung,10000,4.4,https://upload.wikimedia.org/wikipedia/commons/thumb/7/74/Sanghyang_Heuleut_Lake_Is_Hidden_Paradise_at_West_Java.jpg/3840px-Sanghyang_Heuleut_Lake_Is_Hidden_Paradise_at_West_Java.jpg,-6.8764679,107.341682
4,Pulau Tidung,Bahari,Jakarta,150000,4.5,https://upload.wikimedia.org/wikipedia/commons/9/90/Pulau_Tidung.jpg,-5.7981252,106.4989506
1,Museum Mandala Wangsit Siliwangi,Budaya,Bandung,0,4.4,https://upload.wikimedia.org/wikipedia/commons/d/d0/Museum_Mandala_Wangsit_Siliwangi.JPG,-6.9173055,107.6111041
2,Tugu Muda Semarang,Budaya,Semarang,0,4.7,https://upload.wikimedia.org/wikipedia/commons/thumb/1/13/Tugu_Muda_Landscape.jpg/3840px-Tugu_Muda_Landscape.jpg,-6.9840799,110.4095668
4,Bukit Panguk Kediwung,Budaya,Yogyakarta,250000,4.5,https://picsum.photos/seed/BukitPangukKediwung/400/250,-7.9597565,110.4405654
2,Curug Tilu Leuwi Opat,Cagar Alam,Bandung,10000,4.4,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7c/Curug_Bugbrug.jpg/3840px-Curug_Bugbrug.jpg,,
5,Bendung Lepen,Taman Hiburan,Yogyakarta,0,4.6,https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/Flora_Indonesia.jpg/3840px-Flora_Indonesia.jpg,,
3,Gumuk Pasir Parangkusumo,Taman Hiburan,Yogyakarta,0,4.5,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0b/Gumuk_Pasir_Parangkusumo_2.jpg/3840px-Gumuk_Pasir_Parangkusumo_2.jpg,-8.0170516,110.3171918
4,Jurang Tembelan Kanigoro,Taman Hiburan,Yogyakarta,2500,4.5,https://picsum.photos/seed/JurangTembelanKanigoro/400/250,,
1,Sudut Pandang Bandung,Taman Hiburan,Bandung,50000,4.6,https://upload.wikimedia.org/wikipedia/commons/0/0b/Menteri_Pekerjaan_Umum_Dody_Hanggodo.jpg,,
3,Taman Situ Lembang,Taman Hiburan,Jakarta,0,4.5,https://upload.wikimedia.org/wikipedia/commons/3/34/Taman_Situ_Lembang.jpg,-6.1978547,106.8342762
3,Brown Canyon,Cagar Alam,Semarang,0,4.2,https://upload.wikimedia.org/wikipedia/commons/thumb/7/76/Brown_Canyon_1.jpg/3840px-Brown_Canyon_1.jpg,-7.0578875,110.4880281
5,Pantai Sadranan,Bahari,Yogyakarta,10000,4.6,https://upload.wikimedia.org/wikipedia/commons/b/b3/Dusk_till_dawn_%28cropped%29.jpg,-8.1457925,110.6044298
1,Rabbit Town,Taman Hiburan,Bandung,45000,4.0,https://upload.wikimedia.org/wikipedia/commons/4/4e/Top_15_Indonesian_Idol_14.jpg,-6.867213,107.6101698
1,Kawasan Malioboro,Taman Hiburan,Yogyakarta,0,4.8,https://upload.wikimedia.org/wikipedia/commons/f/f0/Malioboro_Street%2C_Yogyakarta.JPG,-7.7908997,110.3724893
2,Pantai Cipta,Bahari,Semarang,5000,4.0,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c6/Logo_Kementerian_Pekerjaan_Umum_Republik_Indonesia.svg/langid-960px-Logo_Kementerian_Pekerjaan_Umum_Republik_Indonesia.svg.png,,
3,Skyrink - Mall Taman Anggrek,Taman Hiburan,Jakarta,110000,4.5,https://picsum.photos/seed/Skyrink-MallTamanAnggrek/400/250,,
3,Pantai Ngrenehan,Bahari,Yogyakarta,3000,4.4,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f1/Pantai_Ngrenehan.jpg/3840px-Pantai_Ngrenehan.jpg,,
1,Pantai Congot,Bahari,Yogyakarta,3000,4.3,https://upload.wikimedia.org/wikipedia/commons/a/a4/Kedung-pedut_3.jpg,,
1,Dunia Fantasi,Taman Hiburan,Jakarta,270000,4.6,https://picsum.photos/seed/DuniaFantasi/400/250,-6.1242122,106.832156
1,Tugu Proklamasi,Budaya,Jakarta,0,4.6,https://upload.wikimedia.org/wikipedia/commons/7/74/Proclamation_Monument_Jakarta.JPG,-6.2032131,106.8468522
2,Masjid Raya Bandung,Tempat Ibadah,Bandung,0,4.7,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/Masjid_Raya_Bandung_dan_Alun-alun_Bandung_%28potrait%29.jpg/3840px-Masjid_Raya_Bandung_dan_Alun-alun_Bandung_%28potrait%29.jpg,-6.9218735,107.6062926
5,Gua Maria Kerep Ambarawa,Cagar Alam,Semarang,2000,4.8,https://upload.wikimedia.org/wikipedia/commons/7/7f/St_Mary_statue_at_Maria_Kerep_Cave%2C_Ambarawa.jpg,-7.255488,110.3984538
4,Tugu Muda Semarang,Budaya,Semarang,0,4.7,https://upload.wikimedia.org/wikipedia/commons/thumb/1/13/Tugu_Muda_Landscape.jpg/3840px-Tugu_Muda_Landscape.jpg,-6.9840799,110.4095668
2,Masjid Daarut Tauhiid Bandung,Tempat Ibadah,Bandung,0,4.9,https://picsum.photos/seed/MasjidDaarutTauhiidBandung/400/250,-6.8635726,107.5900533
5,Gedung Agung Yogyakarta,Budaya,Yogyakarta,0,4.6,https://upload.wikimedia.org/wikipedia/commons/3/3c/Gedung_Agung_May_12_2025.jpg,-7.800169,110.3638046
4,Wisata Lereng Kelir,Cagar Alam,Semarang,7000,4.3,https://upload.wikimedia.org/wikipedia/commons/thumb/6/61/Indonesia_Sleman_Regency_location_map.svg/langid-1280px-Indonesia_Sleman_Regency_location_map.svg.png,,
2,Amazing Art World,Budaya,Bandung,75000,4.5,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5b/Steven_Spielberg_at_Berlinale_2023_Ausschnitt.jpg/3840px-Steven_Spielberg_at_Berlinale_2023_Ausschnitt.jpg,-6.8516724,107.5963601
2,Saung Angklung Mang Udjo,Budaya,Bandung,75000,4.7,https://upload.wikimedia.org/wikipedia/commons/e/e0/Saung_Angklung_Udjo.JPG,,
5,Monumen Tugu Pahlawan,Budaya,Surabaya,0,4.7,https://upload.wikimedia.org/wikipedia/commons/3/3e/Tugu_Pahlawan_Surabaya.jpg,-7.2454453,112.7378996
1,Museum Barli,Budaya,Bandung,15000,4.4,https://upload.wikimedia.org/wikipedia/commons/7/70/Tampak_Samping_Museum_Barli_2023-03-18.jpg,-6.8783934,107.5875219
2,Saloka Theme Park,Taman Hiburan,Semarang,150000,4.4,https://upload.wikimedia.org/wikipedia/commons/d/de/Saloka_Park_Logo.png,-7.2801381,110.457617
2,Bukit Bintang Yogyakarta,Taman Hiburan,Yogyakarta,25000,4.5,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Yogyakarta_Indonesia_Kraton-the-Sultans-Palace-02.jpg/3840px-Yogyakarta_Indonesia_Kraton-the-Sultans-Palace-02.jpg,-7.8460828,110.4796997
4,Kawasan Kuliner BSM,Pusat Perbelanjaan,Jakarta,0,4.6,https://picsum.photos/seed/KawasanKulinerBSM/400/250,-6.1844382,106.8237901
1,The Lodge Maribaya,Cagar Alam,Bandung,25000,4.3,https://picsum.photos/seed/TheLodgeMaribaya/400/250,-6.8288811,107.688434
5,Puncak Pinus Becici,Taman Hiburan,Yogyakarta,3000,4.5,https://upload.wikimedia.org/wikipedia/commons/d/d9/Puncak_Pinus_Becici.jpg,-7.9012592,110.4372592
4,Monumen Sanapati,Budaya,Yogyakarta,15000,4.3,https://upload.wikimedia.org/wikipedia/commons/thumb/7/76/Museum_Sandi_Kotabaru_di_Yogyakarta.jpg/1920px-Museum_Sandi_Kotabaru_di_Yogyakarta.jpg,-7.788184,110.3715672
3,Air Mancur Menari,Taman Hiburan,Surabaya,35000,4.4,https://picsum.photos/seed/AirMancurMenari/400/250,,
4,Museum De Javasche Bank,Budaya,Surabaya,5000,4.6,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bf/Bank_Indonesia_Lama.jpg/3840px-Bank_Indonesia_Lama.jpg,-7.2352686,112.7367785
1,Jogja Bay Pirates Adventure Waterpark,Taman Hiburan,Yogyakarta,150000,4.4,https://upload.wikimedia.org/wikipedia/commons/3/36/Jogja_bay_Volcano_Coaster.jpg,,
3,Monumen Selamat Datang,Budaya,Jakarta,0,4.7,https://upload.wikimedia.org/wikipedia/id/3/35/Monumen_Selamat_Datang_%28Maret_2025%29.jpg,-6.1949789,106.8230733
1,Curug Cimahi,Cagar Alam,Bandung,15000,4.6,https://upload.wikimedia.org/wikipedia/commons/e/e5/COLLECTIE_TROPENMUSEUM_Waterval_in_de_omgeving_van_Tjisaroea_en_Tjimahi_TMnr_60050403.jpg,-6.7991735,107.5781113
4,Museum Sumpah Pemuda,Budaya,Jakarta,2000,4.7,https://upload.wikimedia.org/wikipedia/commons/3/30/Historical_Indonesian_Youth_Pledge%2C_Sumpah_Pemuda_in_1928.jpg,-6.1838167,106.8430499
1,Kawasan Kuliner BSM,Pusat Perbelanjaan,Jakarta,0,4.6,https://picsum.photos/seed/KawasanKulinerBSM/400/250,-6.1844382,106.8237901
1,Taman Kupu-Kupu Cihanjuang,Cagar Alam,Bandung,10000,4.0,https://picsum.photos/seed/TamanKupu-KupuCihanjuang/400/250,,
1,Kampoeng Tulip,Taman Hiburan,Bandung,15000,3.8,https://picsum.photos/seed/KampoengTulip/400/250,,
1,Curug Aseupan,Cagar Alam,Bandung,10000,4.7,https://upload.wikimedia.org/wikipedia/commons/8/84/Gunung_Aseupan_dilihat_dari_sisi_utara_tahun_2025_%28cropped%29.jpg,,
1,Pantai Nguluran,Bahari,Yogyakarta,10000,4.1,https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/Flora_Indonesia.jpg/3840px-Flora_Indonesia.jpg,,
1,GunungTangkuban perahu,Cagar Alam,Bandung,30000,4.5,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Panoramic_View_of_Kawah_Ratu_Crater_in_Mt.Tangkuban_Perahu.jpg/3840px-Panoramic_View_of_Kawah_Ratu_Crater_in_Mt.Tangkuban_Perahu.jpg,,
1,Monumen Nasional,Budaya,Jakarta,20000,4.6,https://upload.wikimedia.org/wikipedia/id/b/b1/Merdeka_Square_Monas_02.jpg,-6.1754024,106.8271692
3,Kawah Putih,Cagar Alam,Bandung,81000,4.5,https://upload.wikimedia.org/wikipedia/commons/thumb/3/35/Kawah_Putih_Lake_from_the_viewing_platform%2C_Bandung_Regency%2C_2014-08-21.jpg/3840px-Kawah_Putih_Lake_from_the_viewing_platform%2C_Bandung_Regency%2C_2014-08-21.jpg,-7.1661181,107.4022669
3,Flower Farm Setiya Aji,Cagar Alam,Semarang,7500,4.1,https://picsum.photos/seed/FlowerFarmSetiyaAji/400/250,,
3,Taman Vanda,Taman Hiburan,Bandung,0,4.3,https://picsum.photos/seed/TamanVanda/400/250,-6.9140617,107.6100689
3,Kebun Binatang Ragunan,Cagar Alam,Jakarta,4000,4.5,https://upload.wikimedia.org/wikipedia/commons/7/78/Ragunan_Zoo_Gate.jpg,-6.3114056,106.8216897
3,Pemandian Air Panas Cimanggu,Cagar Alam,Bandung,23000,3.9,https://picsum.photos/seed/PemandianAirPanasCimanggu/400/250,,
2,Monumen Perjuangan Rakyat Jawa Barat,Budaya,Bandung,0,4.5,https://upload.wikimedia.org/wikipedia/commons/thumb/4/43/Monumen_Perjuangan_Rakyat_Jawa_Barat_01.jpg/3840px-Monumen_Perjuangan_Rakyat_Jawa_Barat_01.jpg,-6.8934346,107.6185412
3,Pantai Kukup,Bahari,Yogyakarta,10000,4.0,https://upload.wikimedia.org/wikipedia/commons/c/cd/Pantai_Kukup-2.jpg,-8.1334792,110.5538855
1,Masjid Al-Imtizaj,Tempat Ibadah,Bandung,0,4.7,https://upload.wikimedia.org/wikipedia/commons/f/f9/Masjid_Al-Imtizaj_2.jpg,-6.919307,107.6078869
5,Curug Luhur Waterfall,Cagar Alam,Bandung,5000,4.2,https://upload.wikimedia.org/wikipedia/commons/5/52/Curug-ngumpet.jpg,,
2,Museum Ullen Sentalu,Budaya,Yogyakarta,100000,4.7,https://upload.wikimedia.org/wikipedia/commons/6/6e/Papan_penanda_di_area_Museum_Ullen_Sentalu%2C_Kaliurang.jpg,-7.5976483,110.4233962
1,Pantai Pok Tunggal,Bahari,Yogyakarta,10000,4.5,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1d/Delightful_Beach.jpg/3840px-Delightful_Beach.jpg,-8.1554823,110.6218792
1,Goa Cerme,Cagar Alam,Yogyakarta,3000,4.4,https://picsum.photos/seed/GoaCerme/400/250,-7.9846382,110.3773506
3,Taman Srigunting,Taman Hiburan,Semarang,0,4.7,https://upload.wikimedia.org/wikipedia/commons/e/e9/Lesser_racket-tailed_drongo_%28Dicrurus_remifer_tectirostris%29.jpg,-6.9679428,110.4276983
5,Desa Wisata Pulesari,Taman Hiburan,Yogyakarta,0,4.4,https://picsum.photos/seed/DesaWisataPulesari/400/250,-7.6241051,110.3727962
2,Atlantis Water Adventure,Taman Hiburan,Jakarta,94000,4.5,https://upload.wikimedia.org/wikipedia/id/thumb/3/3e/Logo_Taman_Impian_Jaya_Ancol_%282022%29.svg/langid-960px-Logo_Taman_Impian_Jaya_Ancol_%282022%29.svg.png,,
4,Kampung Wisata Taman Sari,Taman Hiburan,Yogyakarta,5000,4.6,https://upload.wikimedia.org/wikipedia/commons/thumb/0/07/Indonesia_-_Java_-_Yogyakarta_-_Taman_Sari.jpg/3840px-Indonesia_-_Java_-_Yogyakarta_-_Taman_Sari.jpg,,
4,Old City 3D Trick Art Museum,Budaya,Semarang,50000,4.4,https://picsum.photos/seed/OldCity3DTrickArtMuseum/400/250,,
4,Pantai Sedahan,Bahari,Yogyakarta,5000,4.5,https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/Flora_Indonesia.jpg/3840px-Flora_Indonesia.jpg,-8.1976663,110.7208645
3,Tirto Argo Siwarak,Taman Hiburan,Semarang,20000,4.4,https://picsum.photos/seed/TirtoArgoSiwarak/400/250,,
1,Curug Malela,Cagar Alam,Bandung,10000,4.4,https://upload.wikimedia.org/wikipedia/commons/7/7f/Bosscha_001.JPG,-7.0115741,107.2056616
1,Grand Indonesia Mall,Pusat Perbelanjaan,Jakarta,0,4.7,https://upload.wikimedia.org/wikipedia/commons/b/b4/Inside_of_Grand_Indonesia.jpg,-6.1957601,106.8214547
3,The Lost World Castle,Taman Hiburan,Yogyakarta,30000,4.3,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/The_Lost_World_Castle.jpg/3840px-The_Lost_World_Castle.jpg,-7.6037962,110.4512542
3,Wisata Mangrove Tapak,Cagar Alam,Semarang,5000,4.3,https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/Bali_Barat_mangroves.jpg/3840px-Bali_Barat_mangroves.jpg,,
5,Monumen Nasional,Budaya,Jakarta,20000,4.6,https://upload.wikimedia.org/wikipedia/id/b/b1/Merdeka_Square_Monas_02.jpg,-6.1754024,106.8271692
1,Wisata Alam Mangrove Angke,Cagar Alam,Jakarta,25000,4.3,https://upload.wikimedia.org/wikipedia/commons/6/6d/PIK_Centre.jpg,,
2,Museum Layang-layang,Budaya,Jakarta,10000,4.5,https://upload.wikimedia.org/wikipedia/commons/2/21/US646375.png,-6.3078393,106.7906265
4,Pecinan Glodok,Pusat Perbelanjaan,Jakarta,0,4.3,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/Kantor_Kelurahan_Glodok%2C_Jakarta_Barat.jpg/3840px-Kantor_Kelurahan_Glodok%2C_Jakarta_Barat.jpg,-6.1448405,106.8131866
1,Bukit Bintang,Cagar Alam,Bandung,25000,4.6,https://upload.wikimedia.org/wikipedia/commons/e/e7/Bukit_bintang_from_kl_monorail_2009.jpg,,
4,Goa Pindul,Cagar Alam,Yogyakarta,40000,4.5,https://upload.wikimedia.org/wikipedia/commons/3/33/Pindul_Cave%2C_Indonesia.JPG,-7.9310483,110.6479201
2,Bendung Lepen,Taman Hiburan,Yogyakarta,0,4.6,https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/Flora_Indonesia.jpg/3840px-Flora_Indonesia.jpg,,
1,Hutan Pinus Pengger,Taman Hiburan,Yogyakarta,3000,4.5,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a0/Big_Stone_at_Hutan_Pinus_Pengger_Jogja.jpg/3840px-Big_Stone_at_Hutan_Pinus_Pengger_Jogja.jpg,,
2,Freedom Library,Budaya,Jakarta,0,5.0,https://upload.wikimedia.org/wikipedia/commons/4/43/PresMedalFreedom.jpg,-6.212961,106.8298858
3,Jembatan Merah,Budaya,Surabaya,0,4.5,https://upload.wikimedia.org/wikipedia/commons/0/00/Wajah_Baru_Jembatan_Merah_Putih_kota_Ambon.jpg,-7.2367401,112.7383129
5,Dunia Fantasi,Taman Hiburan,Jakarta,270000,4.6,https://picsum.photos/seed/DuniaFantasi/400/250,-6.1242122,106.832156
3,Pantai Baruna,Bahari,Semarang,3000,4.0,https://upload.wikimedia.org/wikipedia/commons/thumb/3/34/Pantai_Ngliyep_-_panoramio_%283%29.jpg/3840px-Pantai_Ngliyep_-_panoramio_%283%29.jpg,,
2,Pantai Ria Kenjeran,Bahari,Surabaya,15000,4.2,https://upload.wikimedia.org/wikipedia/commons/8/8b/Locator_Kecamatan_Kenjeran_di_Kota_Surabaya.png,-7.2466208,112.8003445
1,Kawah Rengganis Cibuni,Cagar Alam,Bandung,5000,4.3,https://upload.wikimedia.org/wikipedia/commons/f/ff/Kawah_Putih_Lake.jpg,-7.1739727,107.3746848
5,Museum Nike Ardilla,Budaya,Bandung,0,4.6,https://upload.wikimedia.org/wikipedia/id/e/e9/Nike_Ardilla.jpg,-6.9405148,107.6725146
5,Watu Goyang,Budaya,Yogyakarta,2500,4.4,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3f/Bukit_Bego_%282%29.jpg/3840px-Bukit_Bego_%282%29.jpg,-7.92706,110.4120656
1,Pantai Glagah,Bahari,Yogyakarta,5000,4.4,https://upload.wikimedia.org/wikipedia/commons/d/db/Glagah_Beach_Kulon_Progo.jpg,-7.9046994,110.0774413
4,Taman Prestasi,Taman Hiburan,Surabaya,0,4.6,https://picsum.photos/seed/TamanPrestasi/400/250,-7.2611372,112.7427739
1,Sea World,Taman Hiburan,Jakarta,115000,4.5,https://picsum.photos/seed/SeaWorld/400/250,-6.1271525,106.8415944
2,Kyotoku Floating Market,Budaya,Bandung,175000,4.5,https://upload.wikimedia.org/wikipedia/id/e/e1/BEASTARS%2C_volume_1.jpg,,
2,Taman Ekspresi Dan Perpustakaan,Taman Hiburan,Surabaya,0,4.5,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Plaza_Taman_Ismail_Marzuki.jpg/3840px-Plaza_Taman_Ismail_Marzuki.jpg,,
2,The Great Asia Africa,Taman Hiburan,Bandung,50000,4.4,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Gunung_Batu.jpg/3840px-Gunung_Batu.jpg,,
4,Curug Cilengkrang,Cagar Alam,Bandung,7500,4.0,https://picsum.photos/seed/CurugCilengkrang/400/250,,
5,Pantai Baruna,Bahari,Semarang,3000,4.0,https://upload.wikimedia.org/wikipedia/commons/thumb/3/34/Pantai_Ngliyep_-_panoramio_%283%29.jpg/3840px-Pantai_Ngliyep_-_panoramio_%283%29.jpg,,
4,Pantai Jungwok,Bahari,Yogyakarta,5000,4.6,https://upload.wikimedia.org/wikipedia/commons/1/15/Pantai_Jungwook.jpg,-8.1980959,110.7120018
1,Museum Benteng Vredeburg Yogyakarta,Budaya,Yogyakarta,3000,4.6,https://upload.wikimedia.org/wikipedia/commons/b/b5/Museum_benteng_vredeburg.png,-7.8001537,110.3663364
3,Stone Garden Citatah,Taman Hiburan,Bandung,30000,4.4,https://upload.wikimedia.org/wikipedia/commons/3/3b/View_from_bridge_-_panoramio_%282%29.jpg,,
1,Peta Park,Taman Hiburan,Bandung,15000,4.3,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Linkin_Park_-_From_Zero_Lead_Press_Photo_-_James_Minchin_III.jpg/3840px-Linkin_Park_-_From_Zero_Lead_Press_Photo_-_James_Minchin_III.jpg,-6.9317342,107.5883194
5,Taman Lalu Lintas Ade Irma Suryani Nasution,Taman Hiburan,Bandung,7000,4.4,https://upload.wikimedia.org/wikipedia/commons/e/e1/Lokomotif_Bima_Kunting_1_di_Taman_Lalu_Lintas_Bandung_2018.png,,
1,Pasar Beringharjo,Pusat Perbelanjaan,Yogyakarta,0,4.5,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/Bringharjo_Market_Yogyakarta_-_Pasar_Bringharjo_Jogja_%282025%29_-_img_06.jpg/3840px-Bringharjo_Market_Yogyakarta_-_Pasar_Bringharjo_Jogja_%282025%29_-_img_06.jpg,,
4,Wisata Kampung Krisan Clapar,Taman Hiburan,Semarang,10000,4.1,https://picsum.photos/seed/WisataKampungKrisanClapar/400/250,,
3,Kampung Tematik Jawi,Budaya,Semarang,0,4.5,https://upload.wikimedia.org/wikipedia/commons/c/c7/Siti_Nurhaliza_-_Khairul_Fahmi%27s_Wedding_2013.jpg,,
1,Gunung Papandayan,Cagar Alam,Bandung,30000,4.6,https://upload.wikimedia.org/wikipedia/commons/5/50/Indonesia_-_papandayan_4.jpg,-7.2928617,107.6766487
2,Puspa Iptek Sundial,Taman Hiburan,Bandung,25000,4.4,https://upload.wikimedia.org/wikipedia/commons/0/06/Science_Center%2C_Puspa_Iptek%2C_Kota_Baru_Parahyangan_-_panoramio_%281%29.jpg,-6.8522473,107.4939926
4,Bendung Lepen,Taman Hiburan,Yogyakarta,0,4.6,https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/Flora_Indonesia.jpg/3840px-Flora_Indonesia.jpg,,
2,Plaza Indonesia,Pusat Perbelanjaan,Jakarta,0,4.7,https://upload.wikimedia.org/wikipedia/commons/b/b7/Plaza_Indonesia_%282025%29.jpg,-6.19408,106.8218748
5,Ekowisata Mangrove Wonorejo,Cagar Alam,Surabaya,0,4.3,https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/Bali_Barat_mangroves.jpg/3840px-Bali_Barat_mangroves.jpg,-7.3075505,112.823368
3,Masjid Kapal Semarang,Tempat Ibadah,Semarang,0,4.1,https://upload.wikimedia.org/wikipedia/commons/8/80/Halte_Cakrawala_Selatan_Trans_Semarang.jpg,-7.0187845,110.2936526
